,Unnamed: 0,city,country,date.utc,location,parameter,value,unit
929,,Paris,FR,2019-05-10 03:00:00+00:00,FR04014,no2,15.0,µg/m³
930,,Paris,FR,2019-05-10 02:00:00+00:00,FR04014,no2,14.1,µg/m³
931,,Paris,FR,2019-05-10 01:00:00+00:00,FR04014,no2,19.1,µg/m³
932,,Paris,FR,2019-05-10 00:00:00+00:00,FR04014,no2,22.7,µg/m³
933,,Paris,FR,2019-05-09 23:00:00+00:00,FR04014,no2,26.7,µg/m³
934,,Paris,FR,2019-05-09 22:00:00+00:00,FR04014,no2,29.7,µg/m³
935,,Paris,FR,2019-05-09 21:00:00+00:00,FR04014,no2,34.5,µg/m³
936,,Paris,FR,2019-05-09 20:00:00+00:00,FR04014,no2,29.2,µg/m³
937,,Paris,FR,2019-05-09 19:00:00+00:00,FR04014,no2,23.8,µg/m³
938,,Paris,FR,2019-05-09 18:00:00+00:00,FR04014,no2,24.4,µg/m³
939,,Paris,FR,2019-05-09 17:00:00+00:00,FR04014,no2,29.9,µg/m³
940,,Paris,FR,2019-05-09 16:00:00+00:00,FR04014,no2,27.0,µg/m³
941,,Paris,FR,2019-05-09 15:00:00+00:00,FR04014,no2,23.9,µg/m³
942,,Paris,FR,2019-05-09 14:00:00+00:00,FR04014,no2,24.6,µg/m³
943,,Paris,FR,2019-05-09 13:00:00+00:00,FR04014,no2,21.3,µg/m³
944,,Paris,FR,2019-05-09 12:00:00+00:00,FR04014,no2,35.1,µg/m³
945,,Paris,FR,2019-05-09 11:00:00+00:00,FR04014,no2,34.2,µg/m³
946,,Paris,FR,2019-05-09 10:00:00+00:00,FR04014,no2,43.1,µg/m³
947,,Paris,FR,2019-05-09 09:00:00+00:00,FR04014,no2,32.3,µg/m³
948,,Paris,FR,2019-05-09 08:00:00+00:00,FR04014,no2,32.2,µg/m³
949,,Paris,FR,2019-05-09 07:00:00+00:00,FR04014,no2,49.0,µg/m³
950,,Paris,FR,2019-05-09 06:00:00+00:00,FR04014,no2,50.7,µg/m³
951,,Paris,FR,2019-05-09 05:00:00+00:00,FR04014,no2,34.5,µg/m³
952,,Paris,FR,2019-05-09 04:00:00+00:00,FR04014,no2,15.3,µg/m³
953,,Paris,FR,2019-05-09 03:00:00+00:00,FR04014,no2,10.4,µg/m³
954,,Paris,FR,2019-05-09 02:00:00+00:00,FR04014,no2,10.0,µg/m³
955,,Paris,FR,2019-05-09 01:00:00+00:00,FR04014,no2,10.6,µg/m³
956,,Paris,FR,2019-05-09 00:00:00+00:00,FR04014,no2,14.7,µg/m³
957,,Paris,FR,2019-05-08 23:00:00+00:00,FR04014,no2,25.2,µg/m³
958,,Paris,FR,2019-05-08 22:00:00+00:00,FR04014,no2,32.2,µg/m³
959,,Paris,FR,2019-05-08 21:00:00+00:00,FR04014,no2,48.9,µg/m³
960,,Paris,FR,2019-05-08 20:00:00+00:00,FR04014,no2,38.3,µg/m³
961,,Paris,FR,2019-05-08 19:00:00+00:00,FR04014,no2,41.3,µg/m³
962,,Paris,FR,2019-05-08 18:00:00+00:00,FR04014,no2,27.8,µg/m³
963,,Paris,FR,2019-05-08 17:00:00+00:00,FR04014,no2,29.3,µg/m³
964,,Paris,FR,2019-05-08 16:00:00+00:00,FR04014,no2,38.6,µg/m³
965,,Paris,FR,2019-05-08 15:00:00+00:00,FR04014,no2,26.0,µg/m³
966,,Paris,FR,2019-05-08 14:00:00+00:00,FR04014,no2,25.3,µg/m³
967,,Paris,FR,2019-05-08 13:00:00+00:00,FR04014,no2,14.3,µg/m³
968,,Paris,FR,2019-05-08 12:00:00+00:00,FR04014,no2,15.1,µg/m³
969,,Paris,FR,2019-05-08 11:00:00+00:00,FR04014,no2,21.4,µg/m³
970,,Paris,FR,2019-05-08 10:00:00+00:00,FR04014,no2,33.4,µg/m³
971,,Paris,FR,2019-05-08 09:00:00+00:00,FR04014,no2,19.7,µg/m³
972,,Paris,FR,2019-05-08 08:00:00+00:00,FR04014,no2,17.0,µg/m³
973,,Paris,FR,2019-05-08 07:00:00+00:00,FR04014,no2,19.5,µg/m³
974,,Paris,FR,2019-05-08 06:00:00+00:00,FR04014,no2,21.7,µg/m³
975,,Paris,FR,2019-05-08 05:00:00+00:00,FR04014,no2,19.3,µg/m³
976,,Paris,FR,2019-05-08 04:00:00+00:00,FR04014,no2,15.5,µg/m³
977,,Paris,FR,2019-05-08 03:00:00+00:00,FR04014,no2,13.5,µg/m³
978,,Paris,FR,2019-05-08 02:00:00+00:00,FR04014,no2,15.3,µg/m³
979,,Paris,FR,2019-05-08 01:00:00+00:00,FR04014,no2,19.6,µg/m³
980,,Paris,FR,2019-05-08 00:00:00+00:00,FR04014,no2,22.1,µg/m³
981,,Paris,FR,2019-05-07 23:00:00+00:00,FR04014,no2,34.0,µg/m³
982,,Paris,FR,2019-05-07 22:00:00+00:00,FR04014,no2,35.8,µg/m³
983,,Paris,FR,2019-05-07 21:00:00+00:00,FR04014,no2,33.9,µg/m³
984,,Paris,FR,2019-05-07 20:00:00+00:00,FR04014,no2,36.2,µg/m³
985,,Paris,FR,2019-05-07 19:00:00+00:00,FR04014,no2,26.8,µg/m³
986,,Paris,FR,2019-05-07 18:00:00+00:00,FR04014,no2,21.4,µg/m³
987,,Paris,FR,2019-05-07 17:00:00+00:00,FR04014,no2,22.3,µg/m³
988,,Paris,FR,2019-05-07 16:00:00+00:00,FR04014,no2,18.2,µg/m³
989,,Paris,FR,2019-05-07 15:00:00+00:00,FR04014,no2,11.7,µg/m³
990,,Paris,FR,2019-05-07 14:00:00+00:00,FR04014,no2,11.0,µg/m³
991,,Paris,FR,2019-05-07 13:00:00+00:00,FR04014,no2,13.2,µg/m³
992,,Paris,FR,2019-05-07 12:00:00+00:00,FR04014,no2,10.6,µg/m³
993,,Paris,FR,2019-05-07 11:00:00+00:00,FR04014,no2,13.0,µg/m³
994,,Paris,FR,2019-05-07 10:00:00+00:00,FR04014,no2,20.1,µg/m³
995,,Paris,FR,2019-05-07 09:00:00+00:00,FR04014,no2,34.5,µg/m³
996,,Paris,FR,2019-05-07 08:00:00+00:00,FR04014,no2,56.0,µg/m³
997,,Paris,FR,2019-05-07 07:00:00+00:00,FR04014,no2,67.9,µg/m³
998,,Paris,FR,2019-05-07 06:00:00+00:00,FR04014,no2,77.7,µg/m³
999,,Paris,FR,2019-05-07 05:00:00+00:00,FR04014,no2,72.4,µg/m³
1000,,Paris,FR,2019-05-07 04:00:00+00:00,FR04014,no2,61.9,µg/m³
1001,,Paris,FR,2019-05-07 03:00:00+00:00,FR04014,no2,50.4,µg/m³
1002,,Paris,FR,2019-05-07 02:00:00+00:00,FR04014,no2,27.7,µg/m³
1003,,Paris,FR,2019-05-07 01:00:00+00:00,FR04014,no2,25.0,µg/m³
1004,,Antwerpen,BE,2019-06-17 08:00:00+00:00,BETR801,no2,41.0,µg/m³
1005,,Antwerpen,BE,2019-06-17 07:00:00+00:00,BETR801,no2,45.0,µg/m³
1006,,Antwerpen,BE,2019-06-17 06:00:00+00:00,BETR801,no2,43.5,µg/m³
1007,,Antwerpen,BE,2019-06-17 05:00:00+00:00,BETR801,no2,42.5,µg/m³
1008,,Antwerpen,BE,2019-06-17 04:00:00+00:00,BETR801,no2,39.5,µg/m³
1009,,Antwerpen,BE,2019-06-17 03:00:00+00:00,BETR801,no2,36.0,µg/m³
1010,,Antwerpen,BE,2019-06-17 02:00:00+00:00,BETR801,no2,35.5,µg/m³
1011,,Antwerpen,BE,2019-06-17 01:00:00+00:00,BETR801,no2,42.0,µg/m³
1012,,Antwerpen,BE,2019-06-16 01:00:00+00:00,BETR801,no2,42.5,µg/m³
1013,,Antwerpen,BE,2019-06-15 01:00:00+00:00,BETR801,no2,17.5,µg/m³
1014,,Antwerpen,BE,2019-06-14 09:00:00+00:00,BETR801,no2,36.5,µg/m³
1015,,Antwerpen,BE,2019-06-13 01:00:00+00:00,BETR801,no2,28.5,µg/m³
1016,,Antwerpen,BE,2019-06-12 01:00:00+00:00,BETR801,no2,21.0,µg/m³
1017,,Antwerpen,BE,2019-06-11 01:00:00+00:00,BETR801,no2,7.5,µg/m³
1018,,Antwerpen,BE,2019-06-10 01:00:00+00:00,BETR801,no2,18.5,µg/m³
1019,,Antwerpen,BE,2019-06-09 01:00:00+00:00,BETR801,no2,10.0,µg/m³
1020,,Antwerpen,BE,2019-06-05 01:00:00+00:00,BETR801,no2,15.0,µg/m³
1021,,Antwerpen,BE,2019-06-01 01:00:00+00:00,BETR801,no2,52.5,µg/m³
1022,,Antwerpen,BE,2019-05-31 01:00:00+00:00,BETR801,no2,9.0,µg/m³
1023,,Antwerpen,BE,2019-05-30 01:00:00+00:00,BETR801,no2,7.5,µg/m³
1024,,Antwerpen,BE,2019-05-29 01:00:00+00:00,BETR801,no2,21.0,µg/m³
1025,,Antwerpen,BE,2019-05-28 01:00:00+00:00,BETR801,no2,11.0,µg/m³
1026,,Antwerpen,BE,2019-05-27 01:00:00+00:00,BETR801,no2,10.5,µg/m³
1027,,Antwerpen,BE,2019-05-26 01:00:00+00:00,BETR801,no2,53.0,µg/m³
1028,,Antwerpen,BE,2019-05-25 01:00:00+00:00,BETR801,no2,29.0,µg/m³
1029,,Antwerpen,BE,2019-05-24 01:00:00+00:00,BETR801,no2,74.5,µg/m³
1030,,Antwerpen,BE,2019-05-23 01:00:00+00:00,BETR801,no2,60.5,µg/m³
1031,,Antwerpen,BE,2019-05-22 01:00:00+00:00,BETR801,no2,20.5,µg/m³
1032,,Antwerpen,BE,2019-05-21 01:00:00+00:00,BETR801,no2,15.5,µg/m³
1033,,Antwerpen,BE,2019-05-20 15:00:00+00:00,BETR801,no2,25.5,µg/m³
1034,,Antwerpen,BE,2019-05-20 14:00:00+00:00,BETR801,no2,24.5,µg/m³
1035,,Antwerpen,BE,2019-05-20 13:00:00+00:00,BETR801,no2,32.0,µg/m³
1036,,Antwerpen,BE,2019-05-20 12:00:00+00:00,BETR801,no2,34.5,µg/m³
1037,,Antwerpen,BE,2019-05-20 11:00:00+00:00,BETR801,no2,25.0,µg/m³
1038,,Antwerpen,BE,2019-05-20 10:00:00+00:00,BETR801,no2,25.0,µg/m³
1039,,Antwerpen,BE,2019-05-20 09:00:00+00:00,BETR801,no2,30.5,µg/m³
1040,,Antwerpen,BE,2019-05-20 08:00:00+00:00,BETR801,no2,40.0,µg/m³
1041,,Antwerpen,BE,2019-05-20 07:00:00+00:00,BETR801,no2,38.0,µg/m³
1042,,Antwerpen,BE,2019-05-20 06:00:00+00:00,BETR801,no2,26.0,µg/m³
1043,,Antwerpen,BE,2019-05-20 05:00:00+00:00,BETR801,no2,20.0,µg/m³
1044,,Antwerpen,BE,2019-05-20 04:00:00+00:00,BETR801,no2,14.0,µg/m³
1045,,Antwerpen,BE,2019-05-20 03:00:00+00:00,BETR801,no2,9.0,µg/m³
1046,,Antwerpen,BE,2019-05-20 02:00:00+00:00,BETR801,no2,10.5,µg/m³
1047,,Antwerpen,BE,2019-05-20 01:00:00+00:00,BETR801,no2,17.0,µg/m³
1048,,Antwerpen,BE,2019-05-20 00:00:00+00:00,BETR801,no2,26.0,µg/m³
1049,,Antwerpen,BE,2019-05-19 23:00:00+00:00,BETR801,no2,16.5,µg/m³
1050,,Antwerpen,BE,2019-05-19 22:00:00+00:00,BETR801,no2,18.5,µg/m³
1051,,Antwerpen,BE,2019-05-19 21:00:00+00:00,BETR801,no2,12.5,µg/m³
1052,,Antwerpen,BE,2019-05-19 20:00:00+00:00,BETR801,no2,15.0,µg/m³
1053,,Antwerpen,BE,2019-05-19 19:00:00+00:00,BETR801,no2,26.0,µg/m³
1054,,Antwerpen,BE,2019-05-19 18:00:00+00:00,BETR801,no2,15.5,µg/m³
1055,,Antwerpen,BE,2019-05-19 17:00:00+00:00,BETR801,no2,18.5,µg/m³
1056,,Antwerpen,BE,2019-05-19 16:00:00+00:00,BETR801,no2,17.5,µg/m³
1057,,Antwerpen,BE,2019-05-19 15:00:00+00:00,BETR801,no2,33.0,µg/m³
1058,,Antwerpen,BE,2019-05-19 14:00:00+00:00,BETR801,no2,23.0,µg/m³
1059,,Antwerpen,BE,2019-05-19 13:00:00+00:00,BETR801,no2,14.5,µg/m³
1060,,Antwerpen,BE,2019-05-19 12:00:00+00:00,BETR801,no2,16.0,µg/m³
1061,,Antwerpen,BE,2019-05-19 11:00:00+00:00,BETR801,no2,17.0,µg/m³
1062,,Antwerpen,BE,2019-05-19 10:00:00+00:00,BETR801,no2,17.5,µg/m³
1063,,Antwerpen,BE,2019-05-19 09:00:00+00:00,BETR801,no2,16.0,µg/m³
1064,,Antwerpen,BE,2019-05-19 08:00:00+00:00,BETR801,no2,23.5,µg/m³
1065,,Antwerpen,BE,2019-05-19 07:00:00+00:00,BETR801,no2,30.0,µg/m³
1066,,Antwerpen,BE,2019-05-19 06:00:00+00:00,BETR801,no2,30.5,µg/m³
1067,,Antwerpen,BE,2019-05-19 05:00:00+00:00,BETR801,no2,26.0,µg/m³
1068,,Antwerpen,BE,2019-05-19 04:00:00+00:00,BETR801,no2,21.0,µg/m³
1069,,Antwerpen,BE,2019-05-19 03:00:00+00:00,BETR801,no2,19.0,µg/m³
1070,,Antwerpen,BE,2019-05-19 02:00:00+00:00,BETR801,no2,19.0,µg/m³
1071,,Antwerpen,BE,2019-05-19 01:00:00+00:00,BETR801,no2,22.5,µg/m³
1072,,Antwerpen,BE,2019-05-19 00:00:00+00:00,BETR801,no2,23.5,µg/m³
1073,,Antwerpen,BE,2019-05-18 23:00:00+00:00,BETR801,no2,29.5,µg/m³
1074,,Antwerpen,BE,2019-05-18 22:00:00+00:00,BETR801,no2,34.5,µg/m³
1075,,Antwerpen,BE,2019-05-18 21:00:00+00:00,BETR801,no2,39.0,µg/m³
1076,,Antwerpen,BE,2019-05-18 20:00:00+00:00,BETR801,no2,40.0,µg/m³
1077,,Antwerpen,BE,2019-05-18 19:00:00+00:00,BETR801,no2,35.5,µg/m³
1078,,Antwerpen,BE,2019-05-18 18:00:00+00:00,BETR801,no2,35.5,µg/m³
1079,,Antwerpen,BE,2019-05-18 01:00:00+00:00,BETR801,no2,41.5,µg/m³
1080,,Antwerpen,BE,2019-05-16 01:00:00+00:00,BETR801,no2,28.0,µg/m³
1081,,Antwerpen,BE,2019-05-15 02:00:00+00:00,BETR801,no2,22.5,µg/m³
1082,,Antwerpen,BE,2019-05-15 01:00:00+00:00,BETR801,no2,25.5,µg/m³
1083,,Antwerpen,BE,2019-05-14 02:00:00+00:00,BETR801,no2,11.5,µg/m³
1084,,Antwerpen,BE,2019-05-14 01:00:00+00:00,BETR801,no2,14.5,µg/m³
1085,,Antwerpen,BE,2019-05-13 02:00:00+00:00,BETR801,no2,14.5,µg/m³
1086,,Antwerpen,BE,2019-05-13 01:00:00+00:00,BETR801,no2,14.5,µg/m³
1087,,Antwerpen,BE,2019-05-12 02:00:00+00:00,BETR801,no2,20.0,µg/m³
1088,,Antwerpen,BE,2019-05-12 01:00:00+00:00,BETR801,no2,17.5,µg/m³
1089,,Antwerpen,BE,2019-05-11 02:00:00+00:00,BETR801,no2,21.0,µg/m³
1090,,Antwerpen,BE,2019-05-11 01:00:00+00:00,BETR801,no2,26.5,µg/m³
1091,,Antwerpen,BE,2019-05-10 02:00:00+00:00,BETR801,no2,11.5,µg/m³
1092,,Antwerpen,BE,2019-05-10 01:00:00+00:00,BETR801,no2,10.5,µg/m³
1093,,Antwerpen,BE,2019-05-09 02:00:00+00:00,BETR801,no2,20.5,µg/m³
1094,,Antwerpen,BE,2019-05-09 01:00:00+00:00,BETR801,no2,20.0,µg/m³
1095,,Antwerpen,BE,2019-05-08 02:00:00+00:00,BETR801,no2,20.5,µg/m³
1096,,Antwerpen,BE,2019-05-08 01:00:00+00:00,BETR801,no2,23.0,µg/m³
1097,,Antwerpen,BE,2019-05-07 02:00:00+00:00,BETR801,no2,45.0,µg/m³
1098,,Antwerpen,BE,2019-05-07 01:00:00+00:00,BETR801,no2,50.5,µg/m³
1099,,London,GB,2019-06-17 11:00:00+00:00,London Westminster,no2,11.0,µg/m³
1100,,London,GB,2019-06-17 10:00:00+00:00,London Westminster,no2,11.0,µg/m³
1101,,London,GB,2019-06-17 09:00:00+00:00,London Westminster,no2,11.0,µg/m³
1102,,London,GB,2019-06-17 08:00:00+00:00,London Westminster,no2,13.0,µg/m³
1103,,London,GB,2019-06-17 07:00:00+00:00,London Westminster,no2,13.0,µg/m³
1104,,London,GB,2019-06-17 06:00:00+00:00,London Westminster,no2,12.0,µg/m³
1105,,London,GB,2019-06-17 05:00:00+00:00,London Westminster,no2,11.0,µg/m³
1106,,London,GB,2019-06-17 04:00:00+00:00,London Westminster,no2,11.0,µg/m³
1107,,London,GB,2019-06-17 03:00:00+00:00,London Westminster,no2,14.0,µg/m³
1108,,London,GB,2019-06-17 02:00:00+00:00,London Westminster,no2,14.0,µg/m³
1109,,London,GB,2019-06-17 01:00:00+00:00,London Westminster,no2,17.0,µg/m³
1110,,London,GB,2019-06-17 00:00:00+00:00,London Westminster,no2,17.0,µg/m³
1111,,London,GB,2019-06-16 23:00:00+00:00,London Westminster,no2,23.0,µg/m³
1112,,London,GB,2019-06-16 21:00:00+00:00,London Westminster,no2,25.0,µg/m³
1113,,London,GB,2019-06-16 20:00:00+00:00,London Westminster,no2,27.0,µg/m³
1114,,London,GB,2019-06-16 19:00:00+00:00,London Westminster,no2,28.0,µg/m³
1115,,London,GB,2019-06-16 18:00:00+00:00,London Westminster,no2,28.0,µg/m³
1116,,London,GB,2019-06-16 17:00:00+00:00,London Westminster,no2,29.0,µg/m³
1117,,London,GB,2019-06-16 16:00:00+00:00,London Westminster,no2,29.0,µg/m³
1118,,London,GB,2019-06-16 15:00:00+00:00,London Westminster,no2,26.0,µg/m³
1119,,London,GB,2019-06-16 14:00:00+00:00,London Westminster,no2,23.0,µg/m³
1120,,London,GB,2019-06-16 13:00:00+00:00,London Westminster,no2,16.0,µg/m³
1121,,London,GB,2019-06-16 12:00:00+00:00,London Westminster,no2,10.0,µg/m³
1122,,London,GB,2019-06-16 11:00:00+00:00,London Westminster,no2,6.0,µg/m³
1123,,London,GB,2019-06-16 10:00:00+00:00,London Westminster,no2,6.0,µg/m³
1124,,London,GB,2019-06-16 09:00:00+00:00,London Westminster,no2,5.0,µg/m³
1125,,London,GB,2019-06-16 08:00:00+00:00,London Westminster,no2,4.0,µg/m³
1126,,London,GB,2019-06-16 07:00:00+00:00,London Westminster,no2,5.0,µg/m³
1127,,London,GB,2019-06-16 06:00:00+00:00,London Westminster,no2,8.0,µg/m³
1128,,London,GB,2019-06-16 05:00:00+00:00,London Westminster,no2,10.0,µg/m³
1129,,London,GB,2019-06-16 04:00:00+00:00,London Westminster,no2,10.0,µg/m³
1130,,London,GB,2019-06-16 03:00:00+00:00,London Westminster,no2,12.0,µg/m³
1131,,London,GB,2019-06-16 02:00:00+00:00,London Westminster,no2,12.0,µg/m³
1132,,London,GB,2019-06-16 01:00:00+00:00,London Westminster,no2,15.0,µg/m³
1133,,London,GB,2019-06-16 00:00:00+00:00,London Westminster,no2,15.0,µg/m³
1134,,London,GB,2019-06-15 23:00:00+00:00,London Westminster,no2,19.0,µg/m³
1135,,London,GB,2019-06-15 22:00:00+00:00,London Westminster,no2,19.0,µg/m³
1136,,London,GB,2019-06-15 21:00:00+00:00,London Westminster,no2,20.0,µg/m³
1137,,London,GB,2019-06-15 20:00:00+00:00,London Westminster,no2,21.0,µg/m³
1138,,London,GB,2019-06-15 19:00:00+00:00,London Westminster,no2,22.0,µg/m³
1139,,London,GB,2019-06-15 18:00:00+00:00,London Westminster,no2,22.0,µg/m³
1140,,London,GB,2019-06-15 17:00:00+00:00,London Westminster,no2,20.0,µg/m³
1141,,London,GB,2019-06-15 16:00:00+00:00,London Westminster,no2,18.0,µg/m³
1142,,London,GB,2019-06-15 15:00:00+00:00,London Westminster,no2,18.0,µg/m³
1143,,London,GB,2019-06-15 14:00:00+00:00,London Westminster,no2,17.0,µg/m³
1144,,London,GB,2019-06-15 13:00:00+00:00,London Westminster,no2,18.0,µg/m³
1145,,London,GB,2019-06-15 12:00:00+00:00,London Westminster,no2,13.0,µg/m³
1146,,London,GB,2019-06-15 11:00:00+00:00,London Westminster,no2,14.0,µg/m³
1147,,London,GB,2019-06-15 10:00:00+00:00,London Westminster,no2,12.0,µg/m³
1148,,London,GB,2019-06-15 09:00:00+00:00,London Westminster,no2,8.0,µg/m³
1149,,London,GB,2019-06-15 08:00:00+00:00,London Westminster,no2,8.0,µg/m³
1150,,London,GB,2019-06-15 07:00:00+00:00,London Westminster,no2,13.0,µg/m³
1151,,London,GB,2019-06-15 06:00:00+00:00,London Westminster,no2,13.0,µg/m³
1152,,London,GB,2019-06-15 05:00:00+00:00,London Westminster,no2,10.0,µg/m³
1153,,London,GB,2019-06-15 04:00:00+00:00,London Westminster,no2,10.0,µg/m³
1154,,London,GB,2019-06-15 00:00:00+00:00,London Westminster,no2,26.0,µg/m³
1155,,London,GB,2019-06-14 23:00:00+00:00,London Westminster,no2,26.0,µg/m³
1156,,London,GB,2019-06-14 22:00:00+00:00,London Westminster,no2,26.0,µg/m³
1157,,London,GB,2019-06-14 21:00:00+00:00,London Westminster,no2,25.0,µg/m³
1158,,London,GB,2019-06-14 20:00:00+00:00,London Westminster,no2,26.0,µg/m³
1159,,London,GB,2019-06-14 19:00:00+00:00,London Westminster,no2,26.0,µg/m³
1160,,London,GB,2019-06-14 18:00:00+00:00,London Westminster,no2,27.0,µg/m³
1161,,London,GB,2019-06-14 17:00:00+00:00,London Westminster,no2,26.0,µg/m³
1162,,London,GB,2019-06-14 16:00:00+00:00,London Westminster,no2,25.0,µg/m³
1163,,London,GB,2019-06-14 15:00:00+00:00,London Westminster,no2,25.0,µg/m³
1164,,London,GB,2019-06-14 14:00:00+00:00,London Westminster,no2,22.0,µg/m³
1165,,London,GB,2019-06-14 13:00:00+00:00,London Westminster,no2,16.0,µg/m³
1166,,London,GB,2019-06-14 12:00:00+00:00,London Westminster,no2,15.0,µg/m³
1167,,London,GB,2019-06-14 11:00:00+00:00,London Westminster,no2,13.0,µg/m³
1168,,London,GB,2019-06-14 10:00:00+00:00,London Westminster,no2,13.0,µg/m³
1169,,London,GB,2019-06-14 09:00:00+00:00,London Westminster,no2,14.0,µg/m³
1170,,London,GB,2019-06-14 08:00:00+00:00,London Westminster,no2,11.0,µg/m³
1171,,London,GB,2019-06-14 07:00:00+00:00,London Westminster,no2,11.0,µg/m³
1172,,London,GB,2019-06-14 06:00:00+00:00,London Westminster,no2,13.0,µg/m³
1173,,London,GB,2019-06-14 05:00:00+00:00,London Westminster,no2,6.0,µg/m³
1174,,London,GB,2019-06-14 04:00:00+00:00,London Westminster,no2,6.0,µg/m³
1175,,London,GB,2019-06-14 03:00:00+00:00,London Westminster,no2,8.0,µg/m³
1176,,London,GB,2019-06-14 02:00:00+00:00,London Westminster,no2,8.0,µg/m³
1177,,London,GB,2019-06-14 00:00:00+00:00,London Westminster,no2,13.0,µg/m³
1178,,London,GB,2019-06-13 23:00:00+00:00,London Westminster,no2,15.0,µg/m³
1179,,London,GB,2019-06-13 22:00:00+00:00,London Westminster,no2,15.0,µg/m³
1180,,London,GB,2019-06-13 21:00:00+00:00,London Westminster,no2,15.0,µg/m³
1181,,London,GB,2019-06-13 20:00:00+00:00,London Westminster,no2,14.0,µg/m³
1182,,London,GB,2019-06-13 19:00:00+00:00,London Westminster,no2,13.0,µg/m³
1183,,London,GB,2019-06-13 18:00:00+00:00,London Westminster,no2,14.0,µg/m³
1184,,London,GB,2019-06-13 17:00:00+00:00,London Westminster,no2,15.0,µg/m³
1185,,London,GB,2019-06-13 16:00:00+00:00,London Westminster,no2,11.0,µg/m³
1186,,London,GB,2019-06-13 15:00:00+00:00,London Westminster,no2,13.0,µg/m³
1187,,London,GB,2019-06-13 14:00:00+00:00,London Westminster,no2,15.0,µg/m³
1188,,London,GB,2019-06-13 13:00:00+00:00,London Westminster,no2,16.0,µg/m³
1189,,London,GB,2019-06-13 12:00:00+00:00,London Westminster,no2,19.0,µg/m³
1190,,London,GB,2019-06-13 11:00:00+00:00,London Westminster,no2,19.0,µg/m³
1191,,London,GB,2019-06-13 10:00:00+00:00,London Westminster,no2,18.0,µg/m³
1192,,London,GB,2019-06-13 09:00:00+00:00,London Westminster,no2,16.0,µg/m³
1193,,London,GB,2019-06-13 08:00:00+00:00,London Westminster,no2,19.0,µg/m³
1194,,London,GB,2019-06-13 07:00:00+00:00,London Westminster,no2,21.0,µg/m³
1195,,London,GB,2019-06-13 06:00:00+00:00,London Westminster,no2,19.0,µg/m³
1196,,London,GB,2019-06-13 05:00:00+00:00,London Westminster,no2,16.0,µg/m³
1197,,London,GB,2019-06-13 04:00:00+00:00,London Westminster,no2,16.0,µg/m³
1198,,London,GB,2019-06-13 03:00:00+00:00,London Westminster,no2,26.0,µg/m³
1199,,London,GB,2019-06-13 02:00:00+00:00,London Westminster,no2,26.0,µg/m³
1200,,London,GB,2019-06-13 00:00:00+00:00,London Westminster,no2,29.0,µg/m³
1201,,London,GB,2019-06-12 23:00:00+00:00,London Westminster,no2,35.0,µg/m³
1202,,London,GB,2019-06-12 21:00:00+00:00,London Westminster,no2,43.0,µg/m³
1203,,London,GB,2019-06-12 20:00:00+00:00,London Westminster,no2,41.0,µg/m³
1204,,London,GB,2019-06-12 19:00:00+00:00,London Westminster,no2,33.0,µg/m³
1205,,London,GB,2019-06-12 18:00:00+00:00,London Westminster,no2,45.0,µg/m³
1206,,London,GB,2019-06-12 17:00:00+00:00,London Westminster,no2,43.0,µg/m³
1207,,London,GB,2019-06-12 16:00:00+00:00,London Westminster,no2,45.0,µg/m³
1208,,London,GB,2019-06-12 15:00:00+00:00,London Westminster,no2,42.0,µg/m³
1209,,London,GB,2019-06-12 14:00:00+00:00,London Westminster,no2,35.0,µg/m³
1210,,London,GB,2019-06-12 13:00:00+00:00,London Westminster,no2,33.0,µg/m³
1211,,London,GB,2019-06-12 12:00:00+00:00,London Westminster,no2,33.0,µg/m³
1212,,London,GB,2019-06-12 11:00:00+00:00,London Westminster,no2,35.0,µg/m³
1213,,London,GB,2019-06-12 10:00:00+00:00,London Westminster,no2,25.0,µg/m³
1214,,London,GB,2019-06-12 09:00:00+00:00,London Westminster,no2,22.0,µg/m³
1215,,London,GB,2019-06-12 08:00:00+00:00,London Westminster,no2,20.0,µg/m³
1216,,London,GB,2019-06-12 07:00:00+00:00,London Westminster,no2,17.0,µg/m³
1217,,London,GB,2019-06-12 06:00:00+00:00,London Westminster,no2,12.0,µg/m³
1218,,London,GB,2019-06-12 05:00:00+00:00,London Westminster,no2,9.0,µg/m³
1219,,London,GB,2019-06-12 04:00:00+00:00,London Westminster,no2,9.0,µg/m³
1220,,London,GB,2019-06-12 03:00:00+00:00,London Westminster,no2,11.0,µg/m³
1221,,London,GB,2019-06-12 00:00:00+00:00,London Westminster,no2,15.0,µg/m³
1222,,London,GB,2019-06-11 23:00:00+00:00,London Westminster,no2,20.0,µg/m³
1223,,London,GB,2019-06-11 22:00:00+00:00,London Westminster,no2,20.0,µg/m³
1224,,London,GB,2019-06-11 21:00:00+00:00,London Westminster,no2,22.0,µg/m³
1225,,London,GB,2019-06-11 20:00:00+00:00,London Westminster,no2,22.0,µg/m³
1226,,London,GB,2019-06-11 19:00:00+00:00,London Westminster,no2,30.0,µg/m³
1227,,London,GB,2019-06-11 18:00:00+00:00,London Westminster,no2,31.0,µg/m³
1228,,London,GB,2019-06-11 17:00:00+00:00,London Westminster,no2,30.0,µg/m³
1229,,London,GB,2019-06-11 16:00:00+00:00,London Westminster,no2,31.0,µg/m³
